År;Församlings-kod;Kommun;Församling;Summa, inkl. kyrkoavgift;Summa, exkl. kyrkoavgift;Kommunal-skatt;Landstings-skatt;Begravnings-avgift;Kyrkoavgift
2019;12 90;KRISTIANSTAD;GUSTAV ADOLF-RINKABY FÖRSAMLING;34.303;32.893;21.46;11.18;0.253;1.41
2019;12 90;KRISTIANSTAD;KRISTIANSTADS HELIGA TREFALDIGHETS F;33.813;32.893;21.46;11.18;0.253;0.92
2019;12 90;KRISTIANSTAD;KÖPINGE FÖRSAMLING;34.073;32.893;21.46;11.18;0.253;1.18
2019;12 90;KRISTIANSTAD;LINDERÖDS FÖRSAMLING;34.123;32.893;21.46;11.18;0.253;1.23
2019;12 90;KRISTIANSTAD;NORRA ÅSUMS FÖRSAMLING;33.813;32.893;21.46;11.18;0.253;0.92
2019;12 90;KRISTIANSTAD;NOSABY FÖRSAMLING;33.963;32.893;21.46;11.18;0.253;1.07
2019;12 90;KRISTIANSTAD;OPPMANNA-VÅNGA FÖRSAMLING;34.223;32.893;21.46;11.18;0.253;1.33
2019;12 90;KRISTIANSTAD;TRÄNE-DJURRÖDS FÖRSAMLING;34.073;32.893;21.46;11.18;0.253;1.18
2019;12 90;KRISTIANSTAD;VÄ-SKEPPARSLÖVS FÖRSAMLING;34.073;32.893;21.46;11.18;0.253;1.18
2019;12 90;KRISTIANSTAD;VÄSTRA OCH ÖSTRA VRAMS FÖRSAMLING;34.123;32.893;21.46;11.18;0.253;1.23
2019;12 90;KRISTIANSTAD;ÅHUS FÖRSAMLING;33.763;32.893;21.46;11.18;0.253;0.87
2019;12 90;KRISTIANSTAD;ÄSPHULTS FÖRSAMLING;34.123;32.893;21.46;11.18;0.253;1.23
2019;12 91;SIMRISHAMN;GÄRSNÄS FÖRSAMLING;33.227;31.943;20.51;11.18;0.253;1.284
2019;12 91;SIMRISHAMN;KIVIKS FÖRSAMLING;33.373;31.943;20.51;11.18;0.253;1.43
2019;12 91;SIMRISHAMN;RÖRUMS FÖRSAMLING;33.243;31.943;20.51;11.18;0.253;1.30
2019;12 91;SIMRISHAMN;SIMRISHAMNS FÖRSAMLING;33.243;31.943;20.51;11.18;0.253;1.30
2019;12 91;SIMRISHAMN;S:T OLOFS FÖRSAMLING;33.243;31.943;20.51;11.18;0.253;1.30
2019;12 92;ÄNGELHOLM;BARKÅKRA FÖRSAMLING;32.933;31.923;20.49;11.18;0.253;1.01
2019;12 92;ÄNGELHOLM;HJÄRNARP-TÅSTARPS FÖRSAMLING;33.313;31.923;20.49;11.18;0.253;1.39
2019;12 92;ÄNGELHOLM;MUNKA LJUNGBY FÖRSAMLING;33.203;31.923;20.49;11.18;0.253;1.28
2019;12 92;ÄNGELHOLM;STRÖVELSTORPS FÖRSAMLING;33.293;31.923;20.49;11.18;0.253;1.37
2019;12 92;ÄNGELHOLM;ÄNGELHOLMS FÖRSAMLING;32.963;31.923;20.49;11.18;0.253;1.04
2019;12 93;HÄSSLEHOLM;FARSTORPS FÖRSAMLING;33.543;32.393;20.96;11.18;0.253;1.15
2019;12 93;HÄSSLEHOLM;HÄSSLEHOLMS FÖRSAMLING;33.403;32.393;20.96;11.18;0.253;1.01
2019;12 93;HÄSSLEHOLM;NORRA ÅKARPS FÖRSAMLING;33.543;32.393;20.96;11.18;0.253;1.15
2019;12 93;HÄSSLEHOLM;RÖKE FÖRSAMLING;33.673;32.393;20.96;11.18;0.253;1.28
2019;12 93;HÄSSLEHOLM;SÖSDALA FÖRSAMLING;33.713;32.393;20.96;11.18;0.253;1.32
2019;12 93;HÄSSLEHOLM;TYRINGE FÖRSAMLING;33.673;32.393;20.96;11.18;0.253;1.28
2019;12 93;HÄSSLEHOLM;VANKIVA FÖRSAMLING;33.543;32.393;20.96;11.18;0.253;1.15
2019;12 93;HÄSSLEHOLM;VERUMS FÖRSAMLING;33.543;32.393;20.96;11.18;0.253;1.15
2019;12 93;HÄSSLEHOLM;VINSLÖVS FÖRSAMLING;33.673;32.393;20.96;11.18;0.253;1.28
2019;12 93;HÄSSLEHOLM;VITTSJÖ FÖRSAMLING;33.543;32.393;20.96;11.18;0.253;1.15
2019;12 93;HÄSSLEHOLM;VÄSTRA TORUPS FÖRSAMLING;33.673;32.393;20.96;11.18;0.253;1.28
2019;13 15;HYLTE;FEMSJÖ FÖRSAMLING;34.023;32.523;21.45;10.82;0.253;1.50
2019;13 15;HYLTE;FÄRGARYDS FÖRSAMLING;34.023;32.523;21.45;10.82;0.253;1.50
2019;13 15;HYLTE;LÅNGARYDS FÖRSAMLING;34.023;32.523;21.45;10.82;0.253;1.50
2019;13 15;HYLTE;TORUPS FÖRSAMLING;33.823;32.523;21.45;10.82;0.253;1.30
2019;13 15;HYLTE;UNNARYDS FÖRSAMLING;34.023;32.523;21.45;10.82;0.253;1.50
2019;13 80;HALMSTAD;ENSLÖVS FÖRSAMLING;33.353;32.053;20.98;10.82;0.253;1.30
2019;13 80;HALMSTAD;GETINGE-RÄVINGE FÖRSAMLING;33.353;32.053;20.98;10.82;0.253;1.30
2019;13 80;HALMSTAD;HALMSTADS FÖRSAMLING;33.153;32.053;20.98;10.82;0.253;1.10
2019;13 80;HALMSTAD;HARPLINGE FÖRSAMLING;33.153;32.053;20.98;10.82;0.253;1.10
2019;13 80;HALMSTAD;OSKARSTRÖMS FÖRSAMLING;33.353;32.053;20.98;10.82;0.253;1.30
2019;13 80;HALMSTAD;SLÄTTÅKRA-KVIBILLE FÖRSAMLING;33.353;32.053;20.98;10.82;0.253;1.30
2019;13 80;HALMSTAD;SNÖSTORPS FÖRSAMLING;33.233;32.053;20.98;10.82;0.253;1.18
2019;13 80;HALMSTAD;STENINGE FÖRSAMLING;33.153;32.053;20.98;10.82;0.253;1.10
2019;13 80;HALMSTAD;SÖNDRUM-VAPNÖ FÖRSAMLING;32.893;32.053;20.98;10.82;0.253;0.84
2019;13 81;LAHOLM;HASSLÖV-VÅXTORPS FÖRSAMLING;32.853;31.653;20.58;10.82;0.253;1.20
2019;13 81;LAHOLM;HISHULTS FÖRSAMLING;32.853;31.653;20.58;10.82;0.253;1.20
2019;13 81;LAHOLM;KNÄREDS FÖRSAMLING;32.853;31.653;20.58;10.82;0.253;1.20
2019;13 81;LAHOLM;LAHOLMS FÖRSAMLING;32.773;31.653;20.58;10.82;0.253;1.12
2019;13 81;LAHOLM;RÄNNESLÖV-YSBY FÖRSAMLING;32.853;31.653;20.58;10.82;0.253;1.20
2019;13 81;LAHOLM;SKUMMESLÖVS FÖRSAMLING;32.773;31.653;20.58;10.82;0.253;1.12
2019;13 81;LAHOLM;VEINGE-TJÄRBY FÖRSAMLING;32.853;31.653;20.58;10.82;0.253;1.20
2019;13 82;FALKENBERG;FAGEREDS FÖRSAMLING;33.473;32.173;21.10;10.82;0.253;1.30
2019;13 82;FALKENBERG;FALKENBERGS FÖRSAMLING;33.473;32.173;21.10;10.82;0.253;1.30
2019;13 82;FALKENBERG;GUNNARPS FÖRSAMLING;33.473;32.173;21.10;10.82;0.253;1.30
2019;13 82;FALKENBERG;GÄLLAREDS FÖRSAMLING;33.473;32.173;21.10;10.82;0.253;1.30
2019;13 82;FALKENBERG;KROGSEREDS FÖRSAMLING;33.473;32.173;21.10;10.82;0.253;1.30
2019;13 82;FALKENBERG;KÄLLSJÖ FÖRSAMLING;33.473;32.173;21.10;10.82;0.253;1.30
2019;13 82;FALKENBERG;MORUPS FÖRSAMLING;33.473;32.173;21.10;10.82;0.253;1.30
2019;13 82;FALKENBERG;OKOME FÖRSAMLING;33.473;32.173;21.10;10.82;0.253;1.30
2019;13 82;FALKENBERG;SKREA FÖRSAMLING;33.473;32.173;21.10;10.82;0.253;1.30
2019;13 82;FALKENBERG;STAFSINGE FÖRSAMLING;33.473;32.173;21.10;10.82;0.253;1.30
2019;13 82;FALKENBERG;SUSEDALENS FÖRSAMLING;33.473;32.173;21.10;10.82;0.253;1.30
2019;13 82;FALKENBERG;ULLAREDS FÖRSAMLING;33.473;32.173;21.10;10.82;0.253;1.30
2019;13 82;FALKENBERG;VESSIGE FÖRSAMLING;33.473;32.173;21.10;10.82;0.253;1.30
2019;13 82;FALKENBERG;VINBERG-LJUNGBY FÖRSAMLING;33.473;32.173;21.10;10.82;0.253;1.30
2019;13 82;FALKENBERG;ÄLVSEREDS FÖRSAMLING;33.473;32.173;21.10;10.82;0.253;1.30
2019;13 83;VARBERG;HIMLEDALENS FÖRSAMLING;32.813;31.403;20.33;10.82;0.253;1.41
2019;13 83;VARBERG;LINDBERGA FÖRSAMLING;32.693;31.403;20.33;10.82;0.253;1.29
2019;13 83;VARBERG;SIBBARP-DAGSÅS FÖRSAMLING;32.813;31.403;20.33;10.82;0.253;1.41
2019;13 83;VARBERG;SPANNARPS FÖRSAMLING;32.813;31.403;20.33;10.82;0.253;1.41
2019;13 83;VARBERG;TRÄSLÖVS FÖRSAMLING;32.423;31.403;20.33;10.82;0.253;1.02
2019;13 83;VARBERG;TVÅÅKERS FÖRSAMLING;32.813;31.403;20.33;10.82;0.253;1.41
2019;13 83;VARBERG;VARBERGS FÖRSAMLING;32.293;31.403;20.33;10.82;0.253;0.89
2019;13 83;VARBERG;VEDDIGE-KUNGSÄTERS FÖRSAMLING;32.723;31.403;20.33;10.82;0.253;1.32
2019;13 83;VARBERG;VÄRÖ-STRÅVALLA FÖRSAMLING;32.593;31.403;20.33;10.82;0.253;1.19
2019;13 84;KUNGSBACKA;FJÄRÅS-FÖRLANDA FÖRSAMLING;33.593;32.403;21.33;10.82;0.253;1.19
2019;13 84;KUNGSBACKA;FRILLESÅS FÖRSAMLING;33.743;32.403;21.33;10.82;0.253;1.34
2019;13 84;KUNGSBACKA;GÄLLINGE FÖRSAMLING;33.743;32.403;21.33;10.82;0.253;1.34
2019;13 84;KUNGSBACKA;IDALA FÖRSAMLING;33.743;32.403;21.33;10.82;0.253;1.34
2019;13 84;KUNGSBACKA;KULLAVIKS FÖRSAMLING;33.443;32.403;21.33;10.82;0.253;1.04
2019;13 84;KUNGSBACKA;KUNGSBACKA-HANHALS FÖRSAMLING;33.493;32.403;21.33;10.82;0.253;1.09
2019;13 84;KUNGSBACKA;LANDA FÖRSAMLING;33.743;32.403;21.33;10.82;0.253;1.34
2019;13 84;KUNGSBACKA;ONSALA FÖRSAMLING;33.393;32.403;21.33;10.82;0.253;0.99
2019;13 84;KUNGSBACKA;SLÄPS FÖRSAMLING;33.443;32.403;21.33;10.82;0.253;1.04
2019;13 84;KUNGSBACKA;TÖLÖ FÖRSAMLING;33.543;32.403;21.33;10.82;0.253;1.14
2019;13 84;KUNGSBACKA;VALLDA FÖRSAMLING;33.443;32.403;21.33;10.82;0.253;1.04
2019;13 84;KUNGSBACKA;ÄLVSÅKERS FÖRSAMLING;33.543;32.403;21.33;10.82;0.253;1.14
2019;13 84;KUNGSBACKA;ÖLMEVALLA FÖRSAMLING;33.743;32.403;21.33;10.82;0.253;1.34
2019;14 01;HÄRRYDA;BJÖRKETORPS FÖRSAMLING;33.483;32.353;20.62;11.48;0.253;1.13
2019;14 01;HÄRRYDA;HÄRRYDA FÖRSAMLING;33.343;32.353;20.62;11.48;0.253;0.99
2019;14 01;HÄRRYDA;LANDVETTERS FÖRSAMLING;33.343;32.353;20.62;11.48;0.253;0.99
2019;14 01;HÄRRYDA;RÅDA FÖRSAMLING;33.293;32.353;20.62;11.48;0.253;0.94
2019;14 02;PARTILLE;FURULUNDS FÖRSAMLING;32.743;31.693;19.96;11.48;0.253;1.05
2019;14 02;PARTILLE;PARTILLE FÖRSAMLING;32.743;31.693;19.96;11.48;0.253;1.05
2019;14 02;PARTILLE;SÄVEDALENS FÖRSAMLING;32.743;31.693;19.96;11.48;0.253;1.05
2019;14 07;ÖCKERÖ;ÖCKERÖ FÖRSAMLING;34.053;32.943;21.21;11.48;0.253;1.11
2019;14 15;STENUNGSUND;JÖRLANDA FÖRSAMLING;34.533;33.373;21.64;11.48;0.253;1.16
2019;14 15;STENUNGSUND;NORUMS FÖRSAMLING;34.583;33.373;21.64;11.48;0.253;1.21
2019;14 15;STENUNGSUND;SPEKERÖD-UCKLUMS FÖRSAMLING;34.593;33.373;21.64;11.48;0.253;1.22
2019;14 15;STENUNGSUND;ÖDSMÅLS FÖRSAMLING;34.583;33.373;21.64;11.48;0.253;1.21
2019;14 19;TJÖRN;KLÖVEDALS FÖRSAMLING;34.713;33.443;21.71;11.48;0.253;1.27
2019;14 19;TJÖRN;RÖNNÄNGS FÖRSAMLING;34.713;33.443;21.71;11.48;0.253;1.27
2019;14 19;TJÖRN;STENKYRKA FÖRSAMLING;34.713;33.443;21.71;11.48;0.253;1.27
2019;14 19;TJÖRN;VALLA FÖRSAMLING;34.713;33.443;21.71;11.48;0.253;1.27
2019;14 21;ORUST;LÅNGELANDA FÖRSAMLING;36.393;35.093;23.36;11.48;0.253;1.30
2019;14 21;ORUST;MORLANDA FÖRSAMLING;36.393;35.093;23.36;11.48;0.253;1.30
2019;14 21;ORUST;MYCKLEBY FÖRSAMLING;36.393;35.093;23.36;11.48;0.253;1.30
2019;14 21;ORUST;RÖRA FÖRSAMLING;36.393;35.093;23.36;11.48;0.253;1.30
2019;14 21;ORUST;STALA FÖRSAMLING;36.393;35.093;23.36;11.48;0.253;1.30
2019;14 21;ORUST;TEGNEBY FÖRSAMLING;36.393;35.093;23.36;11.48;0.253;1.30
2019;14 21;ORUST;TORPS FÖRSAMLING;36.393;35.093;23.36;11.48;0.253;1.30
2019;14 27;SOTENÄS;HUNNEBOSTRANDS FÖRSAMLING;35.003;33.723;21.99;11.48;0.253;1.28
2019;14 27;SOTENÄS;SÖDRA SOTENÄS FÖRSAMLING;35.003;33.723;21.99;11.48;0.253;1.28
2019;14 27;SOTENÄS;TOSSENE FÖRSAMLING;35.003;33.723;21.99;11.48;0.253;1.28
2019;14 30;MUNKEDAL;FOSS FÖRSAMLING;36.623;35.363;23.63;11.48;0.253;1.26
2019;14 30;MUNKEDAL;SVARTEBORG-BÄRFENDALS FÖRSAMLING;36.623;35.363;23.63;11.48;0.253;1.26
2019;14 30;MUNKEDAL;SÖRBYGDENS FÖRSAMLING;36.623;35.363;23.63;11.48;0.253;1.26
2019;14 35;TANUM;BOTTNA FÖRSAMLING;34.733;33.293;21.56;11.48;0.253;1.44
2019;14 35;TANUM;FJÄLLBACKA FÖRSAMLING;34.733;33.293;21.56;11.48;0.253;1.44
2019;14 35;TANUM;KVILLE FÖRSAMLING;34.733;33.293;21.56;11.48;0.253;1.44
2019;14 35;TANUM;LURS FÖRSAMLING;34.733;33.293;21.56;11.48;0.253;1.44
2019;14 35;TANUM;NAVERSTAD-MO FÖRSAMLING;34.733;33.293;21.56;11.48;0.253;1.44
2019;14 35;TANUM;SVENNEBY FÖRSAMLING;34.733;33.293;21.56;11.48;0.253;1.44
2019;14 35;TANUM;TANUMS FÖRSAMLING;34.733;33.293;21.56;11.48;0.253;1.44
2019;14 38;DALS-ED;DALS-EDS FÖRSAMLING;36.568;34.943;23.21;11.48;0.253;1.625
2019;14 39;FÄRGELANDA;FÄRGELANDA FÖRSAMLING;35.098;33.993;22.26;11.48;0.253;1.105
2019;14 39;FÄRGELANDA;HÖGSÄTERS FÖRSAMLING;35.318;33.993;22.26;11.48;0.253;1.325
2019;14 39;FÄRGELANDA;JÄRBO-RÅGGÄRDS FÖRSAMLING;35.318;33.993;22.26;11.48;0.253;1.325
2019;14 39;FÄRGELANDA;RÄNNELANDA-LERDALS FÖRSAMLING;35.318;33.993;22.26;11.48;0.253;1.325
2019;14 40;ALE;NÖDINGE FÖRSAMLING;34.443;33.603;21.87;11.48;0.253;0.84
2019;14 40;ALE;SKEPPLANDA-HÅLANDA FÖRSAMLING;34.713;33.603;21.87;11.48;0.253;1.11
2019;14 40;ALE;STARRKÄRR-KILANDA FÖRSAMLING;34.733;33.603;21.87;11.48;0.253;1.13
2019;14 41;LERUM;LERUMS FÖRSAMLING;33.393;32.383;20.65;11.48;0.253;1.01
2019;14 41;LERUM;SKALLSJÖ FÖRSAMLING;33.343;32.383;20.65;11.48;0.253;0.96
2019;14 41;LERUM;STORA LUNDBY FÖRSAMLING;33.493;32.383;20.65;11.48;0.253;1.11
2019;14 41;LERUM;ÖSTADS FÖRSAMLING;33.493;32.383;20.65;11.48;0.253;1.11
2019;14 42;VÅRGÅRDA;ALGUTSTORPS FÖRSAMLING;34.158;32.943;21.21;11.48;0.253;1.215
2019;14 42;VÅRGÅRDA;ASKLANDA FÖRSAMLING;34.158;32.943;21.21;11.48;0.253;1.215
2019;14 42;VÅRGÅRDA;HOLS FÖRSAMLING;34.158;32.943;21.21;11.48;0.253;1.215
2019;14 42;VÅRGÅRDA;LENA FÖRSAMLING;34.158;32.943;21.21;11.48;0.253;1.215
2019;14 42;VÅRGÅRDA;NÅRUNGA FÖRSAMLING;34.158;32.943;21.21;11.48;0.253;1.215
2019;14 43;BOLLEBYGD;BOLLEBYGDS FÖRSAMLING;34.523;33.323;21.59;11.48;0.253;1.20
2019;14 43;BOLLEBYGD;TÖLLSJÖ FÖRSAMLING;34.523;33.323;21.59;11.48;0.253;1.20
2019;14 44;GRÄSTORP;FLO FÖRSAMLING;34.458;33.303;21.57;11.48;0.253;1.155
2019;14 44;GRÄSTORP;FRIDHEMS FÖRSAMLING;34.458;33.303;21.57;11.48;0.253;1.155
2019;14 44;GRÄSTORP;SÄRESTADS FÖRSAMLING;34.458;33.303;21.57;11.48;0.253;1.155
2019;14 44;GRÄSTORP;TENGENE FÖRSAMLING;34.458;33.303;21.57;11.48;0.253;1.155
2019;14 44;GRÄSTORP;TRÖKÖRNA FÖRSAMLING;34.458;33.303;21.57;11.48;0.253;1.155
2019;14 45;ESSUNGA;ESSUNGA FÖRSAMLING;34.918;33.303;21.57;11.48;0.253;1.615
2019;14 45;ESSUNGA;FRIDHEMS FÖRSAMLING;34.458;33.303;21.57;11.48;0.253;1.155
2019;14 45;ESSUNGA;FRÄMMESTAD-BÄREBERGS FÖRSAMLING;34.918;33.303;21.57;11.48;0.253;1.615
2019;14 46;KARLSBORG;BREVIKS FÖRSAMLING;34.368;33.053;21.32;11.48;0.253;1.315
2019;14 46;KARLSBORG;KARLSBORGS FÖRSAMLING;34.368;33.053;21.32;11.48;0.253;1.315
2019;14 46;KARLSBORG;MÖLLTORPS FÖRSAMLING;34.368;33.053;21.32;11.48;0.253;1.315
2019;14 46;KARLSBORG;UNDENÄS FÖRSAMLING;34.368;33.053;21.32;11.48;0.253;1.315
2019;14 47;GULLSPÅNG;AMNEHÄRADS FÖRSAMLING;35.558;34.223;22.49;11.48;0.253;1.335
2019;14 47;GULLSPÅNG;HOVA-ÄLGARÅS FÖRSAMLING;35.498;34.223;22.49;11.48;0.253;1.275
2019;14 52;TRANEMO;DALSTORPS FÖRSAMLING;34.703;33.233;21.50;11.48;0.253;1.47
2019;14 52;TRANEMO;LÄNGHEMS FÖRSAMLING;34.703;33.233;21.50;11.48;0.253;1.47
2019;14 52;TRANEMO;TRANEMO FÖRSAMLING;34.703;33.233;21.50;11.48;0.253;1.47
2019;14 60;BENGTSFORS;BÄCKE-ÖDSKÖLTS FÖRSAMLING;36.108;34.653;22.92;11.48;0.253;1.455
2019;14 60;BENGTSFORS;LAXARBY-VÅRVIKS FÖRSAMLING;36.178;34.653;22.92;11.48;0.253;1.525
2019;14 60;BENGTSFORS;STENEBY-TISSELSKOGS FÖRSAMLING;36.108;34.653;22.92;11.48;0.253;1.455
2019;14 60;BENGTSFORS;TORRSKOGS FÖRSAMLING;36.178;34.653;22.92;11.48;0.253;1.525
2019;14 60;BENGTSFORS;ÄRTEMARKS FÖRSAMLING;36.178;34.653;22.92;11.48;0.253;1.525
2019;14 61;MELLERUD;BOLSTADS FÖRSAMLING;35.833;34.333;22.60;11.48;0.253;1.50
2019;14 61;MELLERUD;HOLMS FÖRSAMLING;35.833;34.333;22.60;11.48;0.253;1.50
2019;14 61;MELLERUD;SKÅLLERUDS FÖRSAMLING;35.833;34.333;22.60;11.48;0.253;1.50
2019;14 61;MELLERUD;ÖRS FÖRSAMLING;35.833;34.333;22.60;11.48;0.253;1.50
2019;14 62;LILLA EDET;FUXERNA-ÅSBRÄCKA FÖRSAMLING;35.163;34.103;22.37;11.48;0.253;1.06
2019;14 62;LILLA EDET;HJÄRTUMS FÖRSAMLING;35.163;34.103;22.37;11.48;0.253;1.06
2019;14 62;LILLA EDET;LÖDÖSE FÖRSAMLING;35.213;34.103;22.37;11.48;0.253;1.11
2019;14 62;LILLA EDET;VÄSTERLANDA FÖRSAMLING;35.163;34.103;22.37;11.48;0.253;1.06
2019;14 63;MARK;FRITSLA-SKEPHULTS FÖRSAMLING;34.033;32.943;21.21;11.48;0.253;1.09
2019;14 63;MARK;HORREDS FÖRSAMLING;34.353;32.943;21.21;11.48;0.253;1.41
2019;14 63;MARK;HYSSNA FÖRSAMLING;34.253;32.943;21.21;11.48;0.253;1.31
2019;14 63;MARK;ISTORPS FÖRSAMLING;34.353;32.943;21.21;11.48;0.253;1.41
2019;14 63;MARK;KINNA FÖRSAMLING;34.033;32.943;21.21;11.48;0.253;1.09
2019;14 63;MARK;SÄTILA FÖRSAMLING;34.253;32.943;21.21;11.48;0.253;1.31
2019;14 63;MARK;TORESTORPS FÖRSAMLING;34.473;32.943;21.21;11.48;0.253;1.53
2019;14 63;MARK;VÄSTRA MARKS FÖRSAMLING;34.283;32.943;21.21;11.48;0.253;1.34
2019;14 63;MARK;ÄLEKULLA FÖRSAMLING;34.473;32.943;21.21;11.48;0.253;1.53
2019;14 63;MARK;ÖRBY-SKENE FÖRSAMLING;33.953;32.943;21.21;11.48;0.253;1.01
2019;14 63;MARK;ÖXABÄCKS FÖRSAMLING;34.473;32.943;21.21;11.48;0.253;1.53
2019;14 63;MARK;ÖXNEVALLA FÖRSAMLING;34.353;32.943;21.21;11.48;0.253;1.41
2019;14 65;SVENLJUNGA;KINDAHOLMS FÖRSAMLING;35.553;34.083;22.35;11.48;0.253;1.47
2019;14 65;SVENLJUNGA;MJÖBÄCK-HOLSLJUNGA FÖRSAMLING;35.553;34.083;22.35;11.48;0.253;1.47
2019;14 65;SVENLJUNGA;SEXDREGA FÖRSAMLING;35.553;34.083;22.35;11.48;0.253;1.47
2019;14 65;SVENLJUNGA;SVENLJUNGABYGDENS FÖRSAMLING;35.553;34.083;22.35;11.48;0.253;1.47
2019;14 66;HERRLJUNGA;HERRLJUNGA FÖRSAMLING;35.046;33.673;21.94;11.48;0.253;1.373
2019;14 66;HERRLJUNGA;HERRLJUNGA LANDSBYGDSFÖRSAMLING;35.046;33.673;21.94;11.48;0.253;1.373
2019;14 66;HERRLJUNGA;HOVS FÖRSAMLING;35.046;33.673;21.94;11.48;0.253;1.373
2019;14 66;HERRLJUNGA;HUDENE FÖRSAMLING;35.046;33.673;21.94;11.48;0.253;1.373
2019;14 66;HERRLJUNGA;ÖSTRA GÄSENE FÖRSAMLING;35.046;33.673;21.94;11.48;0.253;1.373
2019;14 70;VARA;VARABYGDENS FÖRSAMLING;35.008;33.503;21.77;11.48;0.253;1.505
2019;14 71;GÖTENE;GÖTENE FÖRSAMLING;35.118;33.853;22.12;11.48;0.253;1.265
2019;14 71;GÖTENE;HUSABY FÖRSAMLING;35.118;33.853;22.12;11.48;0.253;1.265
2019;14 71;GÖTENE;KINNEKULLE FÖRSAMLING;35.118;33.853;22.12;11.48;0.253;1.265
2019;14 71;GÖTENE;KÄLLBY FÖRSAMLING;35.118;33.853;22.12;11.48;0.253;1.265
2019;14 72;TIBRO;RANSBERGS FÖRSAMLING;33.968;32.943;21.21;11.48;0.253;1.025
2019;14 72;TIBRO;TIBRO FÖRSAMLING;33.968;32.943;21.21;11.48;0.253;1.025
2019;14 73;TÖREBODA;FREDSBERG-BÄCKS FÖRSAMLING;34.228;32.953;21.22;11.48;0.253;1.275
2019;14 73;TÖREBODA;FÄGRE FÖRSAMLING;34.228;32.953;21.22;11.48;0.253;1.275
2019;14 73;TÖREBODA;HOVA-ÄLGARÅS FÖRSAMLING;34.228;32.953;21.22;11.48;0.253;1.275
2019;14 73;TÖREBODA;TÖREBODA FÖRSAMLING;34.228;32.953;21.22;11.48;0.253;1.275
2019;14 80;GÖTEBORG;ANGEREDS FÖRSAMLING;33.703;32.853;21.12;11.48;0.253;0.85
2019;14 80;GÖTEBORG;ASKIMS FÖRSAMLING;33.703;32.853;21.12;11.48;0.253;0.85
2019;14 80;GÖTEBORG;BACKA FÖRSAMLING;33.703;32.853;21.12;11.48;0.253;0.85
2019;14 80;GÖTEBORG;BERGSJÖNS FÖRSAMLING;33.703;32.853;21.12;11.48;0.253;0.85
2019;14 80;GÖTEBORG;BJÖRKEKÄRRS FÖRSAMLING;33.703;32.853;21.12;11.48;0.253;0.85
2019;14 80;GÖTEBORG;DOMKYRKOFÖRSAMLINGEN I GÖTEBORG;33.703;32.853;21.12;11.48;0.253;0.85
2019;14 80;GÖTEBORG;GÖTEBORGS ANNEDALS FÖRSAMLING;33.703;32.853;21.12;11.48;0.253;0.85
2019;14 80;GÖTEBORG;GÖTEBORGS CARL JOHANS FÖRSAMLING;33.703;32.853;21.12;11.48;0.253;0.85
2019;14 80;GÖTEBORG;GÖTEBORGS HAGA FÖRSAMLING;33.703;32.853;21.12;11.48;0.253;0.85
2019;14 80;GÖTEBORG;GÖTEBORGS JOHANNEBERGS FÖRSAMLING;33.703;32.853;21.12;11.48;0.253;0.85
2019;14 80;GÖTEBORG;GÖTEBORGS MASTHUGGS FÖRSAMLING;33.703;32.853;21.12;11.48;0.253;0.85
2019;14 80;GÖTEBORG;GÖTEBORGS OSCAR FREDRIKS FÖRSAMLING;33.703;32.853;21.12;11.48;0.253;0.85
2019;14 80;GÖTEBORG;GÖTEBORGS S:T PAULI FÖRSAMLING;33.703;32.853;21.12;11.48;0.253;0.85
2019;14 80;GÖTEBORG;GÖTEBORGS VASA FÖRSAMLING;33.703;32.853;21.12;11.48;0.253;0.85
2019;14 80;GÖTEBORG;HÄRLANDA FÖRSAMLING;33.703;32.853;21.12;11.48;0.253;0.85
2019;14 80;GÖTEBORG;HÖGSBO FÖRSAMLING;33.703;32.853;21.12;11.48;0.253;0.85
2019;14 80;GÖTEBORG;KORTEDALA FÖRSAMLING;33.703;32.853;21.12;11.48;0.253;0.85
2019;14 80;GÖTEBORG;LUNDBY FÖRSAMLING;33.703;32.853;21.12;11.48;0.253;0.85
2019;14 80;GÖTEBORG;NYLÖSE FÖRSAMLING;33.703;32.853;21.12;11.48;0.253;0.85
2019;14 80;GÖTEBORG;NÄSETS FÖRSAMLING;33.703;32.853;21.12;11.48;0.253;0.85
2019;14 80;GÖTEBORG;STYRSÖ FÖRSAMLING;33.703;32.853;21.12;11.48;0.253;0.85
2019;14 80;GÖTEBORG;TORSLANDA-BJÖRLANDA FÖRSAMLING;33.703;32.853;21.12;11.48;0.253;0.85
2019;14 80;GÖTEBORG;TUVE-SÄVE FÖRSAMLING;33.703;32.853;21.12;11.48;0.253;0.85
2019;14 80;GÖTEBORG;TYNNEREDS FÖRSAMLING;33.703;32.853;21.12;11.48;0.253;0.85
2019;14 80;GÖTEBORG;TYSKA CHRISTINAE FÖRSAMLING;33.703;32.853;21.12;11.48;0.253;0.85
2019;14 80;GÖTEBORG;VÄSTRA FRÖLUNDA FÖRSAMLING;33.703;32.853;21.12;11.48;0.253;0.85
2019;14 80;GÖTEBORG;ÄLVSBORGS FÖRSAMLING;33.703;32.853;21.12;11.48;0.253;0.85
2019;14 80;GÖTEBORG;ÖRGRYTE FÖRSAMLING;33.703;32.853;21.12;11.48;0.253;0.85
2019;14 81;MÖLNDAL;FÄSSBERGS FÖRSAMLING;32.793;31.993;20.26;11.48;0.253;0.80
